filename,timeFrame,prediction
test_04.wav,209.6,-0.6246053
test_04.wav,209.64,-0.6020105
test_04.wav,209.68,-0.5607903
test_04.wav,209.72,-0.6044247
test_04.wav,209.76,-0.62041485
test_04.wav,209.8,-0.60071886
test_04.wav,209.84,-0.63692796
test_04.wav,209.88,-0.6297927
test_04.wav,209.92,-0.75119185
test_04.wav,209.96,-0.8052754
test_04.wav,210.0,-0.78429747
test_04.wav,210.04,-0.7476382
test_04.wav,210.08,-0.7251151
test_04.wav,210.12,-0.7042059
test_04.wav,210.16,-0.64480996
test_04.wav,210.2,-0.5914649
test_04.wav,210.24,-0.51628363
test_04.wav,210.28,-0.4146241
test_04.wav,210.32,-0.32860717
test_04.wav,210.36,-0.19913726
test_04.wav,210.4,-0.066544436
test_04.wav,210.44,0.027483141
test_04.wav,210.48,0.15954554
test_04.wav,210.52,0.24027726
test_04.wav,210.56,0.31551406
test_04.wav,210.6,0.41495264
test_04.wav,210.64,0.53551334
test_04.wav,210.68,0.6475986
test_04.wav,210.72,0.78999865
test_04.wav,210.76,0.8557358
test_04.wav,210.8,0.9770863
test_04.wav,210.84,0.98621094
test_04.wav,210.88,1.0751796
test_04.wav,210.92,1.0909748
test_04.wav,210.96,1.1659802
test_04.wav,211.0,1.2537513
test_04.wav,211.04,1.2999216
test_04.wav,211.08,1.3472204
test_04.wav,211.12,1.3327037
test_04.wav,211.16,1.3166553
test_04.wav,211.2,0.90879136
test_04.wav,211.24,1.0644695
test_04.wav,211.28,1.1283649
test_04.wav,211.32,1.1001619
test_04.wav,211.36,1.1572512
test_04.wav,211.4,1.2190094
test_04.wav,211.44,1.2481524
test_04.wav,211.48,1.2690276
test_04.wav,211.52,1.2660273
test_04.wav,211.56,1.2375399
test_04.wav,211.6,1.2585113
test_04.wav,211.64,1.2805787
test_04.wav,211.68,1.2795509
test_04.wav,211.72,1.2692461
test_04.wav,211.76,1.2561795
test_04.wav,211.8,1.2287577
test_04.wav,211.84,1.1637844
test_04.wav,211.88,1.1776091
test_04.wav,211.92,1.170833
test_04.wav,211.96,1.2233852
test_04.wav,212.0,1.2381784
test_04.wav,212.04,1.2735023
test_04.wav,212.08,1.3339437
test_04.wav,212.12,1.4572798
test_04.wav,212.16,1.2847568
test_04.wav,212.2,1.2294831
test_04.wav,212.24,1.19695
test_04.wav,212.28,1.1045141
test_04.wav,212.32,1.0067354
test_04.wav,212.36,0.9475643
test_04.wav,212.4,0.8814499
test_04.wav,212.44,0.8221817
test_04.wav,212.48,0.77705526
test_04.wav,212.52,0.72342676
test_04.wav,212.56,0.6829057
test_04.wav,212.6,0.63266623
test_04.wav,212.64,0.61127687
test_04.wav,212.68,0.5537338
test_04.wav,212.72,0.48882318
test_04.wav,212.76,0.5147763
test_04.wav,212.8,0.47354236
test_04.wav,212.84,0.381061
test_04.wav,212.88,0.42466506
test_04.wav,212.92,0.4258721
test_04.wav,212.96,0.4327303
test_04.wav,213.0,0.38358232
test_04.wav,213.04,0.3531634
test_04.wav,213.08,0.33311418
test_04.wav,213.12,0.33618364
test_04.wav,213.16,0.35802206
test_04.wav,213.2,0.33983198
test_04.wav,213.24,0.26278576
test_04.wav,213.28,0.20875734
test_04.wav,213.32,0.17806087
test_04.wav,213.36,0.124108076
test_04.wav,213.4,0.16089399
test_04.wav,213.44,0.20148312
test_04.wav,213.48,0.16460489
test_04.wav,213.52,0.13839616
test_04.wav,213.56,0.110164784
test_04.wav,213.6,0.09868593
test_04.wav,213.64,0.067123525
test_04.wav,213.68,0.054053824
test_04.wav,213.72,0.0387865
test_04.wav,213.76,0.063667916
test_04.wav,213.8,-0.012663205
test_04.wav,213.84,-0.06101678
test_04.wav,213.88,-0.06545338
test_04.wav,213.92,-0.060218383
test_04.wav,213.96,-0.12497428
test_04.wav,214.0,-0.17517121
test_04.wav,214.04,-0.20752305
test_04.wav,214.08,-0.24364191
test_04.wav,214.12,-0.2226644
test_04.wav,214.16,-0.22367151
test_04.wav,214.2,-0.24895407
test_04.wav,214.24,-0.21233039
test_04.wav,214.28,-0.26089373
test_04.wav,214.32,-0.29371306
test_04.wav,214.36,-0.31441733
test_04.wav,214.4,-0.23093806
test_04.wav,214.44,-0.27281278
test_04.wav,214.48,-0.2829888
test_04.wav,214.52,-0.30968246
test_04.wav,214.56,-0.32741526
test_04.wav,214.6,-0.37365067
test_04.wav,214.64,-0.46247107
test_04.wav,214.68,-0.45205134
test_04.wav,214.72,-0.44632286
test_04.wav,214.76,-0.5204025
test_04.wav,214.8,-0.5969032
test_04.wav,214.84,-0.59561014
test_04.wav,214.88,-0.645503
test_04.wav,214.92,-0.607965
test_04.wav,214.96,-0.64658415
test_04.wav,215.0,-0.6333181
test_04.wav,215.04,-0.6601532
test_04.wav,215.08,-0.7054285
test_04.wav,215.12,-0.81657135
test_04.wav,215.16,-0.9053829
test_04.wav,215.2,-1.0089407
test_04.wav,215.24,-1.0555289
test_04.wav,215.28,-1.0804305
test_04.wav,215.32,-1.1157753
test_04.wav,215.36,-1.0753598
test_04.wav,215.4,-1.0585456
test_04.wav,215.44,-1.0983415
test_04.wav,215.48,-1.1047027
test_04.wav,215.52,-1.0868025
test_04.wav,215.56,-1.128966
test_04.wav,215.6,-1.0904218
test_04.wav,215.64,-1.1017599
test_04.wav,215.68,-1.133091
test_04.wav,215.72,-1.1427548
test_04.wav,215.76,-1.128406
test_04.wav,215.8,-1.1199645
test_04.wav,215.84,-1.1624324
test_04.wav,215.88,-1.1306586
test_04.wav,215.92,-1.0715855
test_04.wav,215.96,-1.1672988
test_04.wav,216.0,-1.1155207
test_04.wav,216.04,-1.0958025
test_04.wav,216.08,-1.041998
test_04.wav,216.12,-1.0005367
test_04.wav,216.16,-0.99677414
test_04.wav,216.2,-0.9856446
test_04.wav,216.24,-0.71755636
test_04.wav,216.28,-0.5069923
test_04.wav,216.32,-0.1663822
test_04.wav,216.36,0.16035314
test_04.wav,216.4,0.37688422
test_04.wav,216.44,0.5328434
test_04.wav,216.48,0.6549571
test_04.wav,216.52,0.9304329
test_04.wav,216.56,0.90890646
test_04.wav,216.6,1.0551338
test_04.wav,216.64,1.1123073
test_04.wav,216.68,1.116396
test_04.wav,216.72,1.0941118
test_04.wav,216.76,1.0566318
test_04.wav,216.8,1.003931
test_04.wav,216.84,0.93757445
test_04.wav,216.88,0.92962277
test_04.wav,216.92,0.76453793
test_04.wav,216.96,0.8014395
test_04.wav,217.0,0.75681543
test_04.wav,217.04,0.7777366
test_04.wav,217.08,0.74508744
test_04.wav,217.12,0.7247836
test_04.wav,217.16,0.65425855
test_04.wav,217.2,0.5484046
test_04.wav,217.24,0.60619825
test_04.wav,217.28,0.6038723
test_04.wav,217.32,0.48497117
test_04.wav,217.36,0.4554295
test_04.wav,217.4,0.50951385
test_04.wav,217.44,0.5493072
test_04.wav,217.48,0.4311357
test_04.wav,217.52,0.40817803
test_04.wav,217.56,0.39722088
test_04.wav,217.6,0.15747237
test_04.wav,217.64,0.06209767
test_04.wav,217.68,0.075015046
test_04.wav,217.72,0.0531742
test_04.wav,217.76,0.031758342
test_04.wav,217.8,0.04008249
test_04.wav,217.84,0.0476149
test_04.wav,217.88,0.09526998
test_04.wav,217.92,0.1255219
test_04.wav,217.96,0.02690581
test_04.wav,218.0,0.009528756
test_04.wav,218.04,-0.024355331
test_04.wav,218.08,-0.08013098
test_04.wav,218.12,-0.109594196
test_04.wav,218.16,-0.13902998
test_04.wav,218.2,-0.1882236
test_04.wav,218.24,-0.24365544
test_04.wav,218.28,-0.29000112
test_04.wav,218.32,-0.3421934
test_04.wav,218.36,-0.37759772
test_04.wav,218.4,-0.37141863
test_04.wav,218.44,-0.28735104
test_04.wav,218.48,-0.31435645
test_04.wav,218.52,-0.36817348
test_04.wav,218.56,-0.39914575
test_04.wav,218.6,-0.41096154
test_04.wav,218.64,-0.3946112
test_04.wav,218.68,-0.36377692
test_04.wav,218.72,-0.4178644
test_04.wav,218.76,-0.49059454
test_04.wav,218.8,-0.5234982
test_04.wav,218.84,-0.5220004
test_04.wav,218.88,-0.43094465
test_04.wav,218.92,-0.4021491
test_04.wav,218.96,-0.3902862
test_04.wav,219.0,-0.41555956
test_04.wav,219.04,-0.48090935
test_04.wav,219.08,-0.50556684
test_04.wav,219.12,-0.51476663
test_04.wav,219.16,-0.5141626
test_04.wav,219.2,-0.53471035
test_04.wav,219.24,-0.5589556
test_04.wav,219.28,-0.5814341
test_04.wav,219.32,-0.5986967
test_04.wav,219.36,-0.5837943
test_04.wav,219.4,-0.7502274
test_04.wav,219.44,-0.88104504
test_04.wav,219.48,-0.9094639
test_04.wav,219.52,-0.94271994
test_04.wav,219.56,-0.96183366
test_04.wav,219.6,-0.97014284
test_04.wav,219.64,-0.9633915
test_04.wav,219.68,-1.0031594
test_04.wav,219.72,-1.0555888
test_04.wav,219.76,-0.98552537
test_04.wav,219.8,-0.961539
test_04.wav,219.84,-0.9940016
test_04.wav,219.88,-1.004553
test_04.wav,219.92,-0.97542834
test_04.wav,219.96,-0.89675456
test_04.wav,220.0,-0.93306535
test_04.wav,220.04,-0.8907919
test_04.wav,220.08,-0.9329975
test_04.wav,220.12,-0.868985
test_04.wav,220.16,-0.71877795
test_04.wav,220.2,-0.49391565
test_04.wav,220.24,-0.2948713
test_04.wav,220.28,-0.12501591
test_04.wav,220.32,0.00712009
test_04.wav,220.36,0.12590545
test_04.wav,220.4,0.27487305
test_04.wav,220.44,0.48132202
test_04.wav,220.48,0.7188375
test_04.wav,220.52,0.8168898
test_04.wav,220.56,0.902925
test_04.wav,220.6,0.9678313
test_04.wav,220.64,0.9965351
test_04.wav,220.68,1.0159776
test_04.wav,220.72,1.0755836
test_04.wav,220.76,1.0920054
test_04.wav,220.8,1.078302
test_04.wav,220.84,0.9925368
test_04.wav,220.88,0.9880688
test_04.wav,220.92,0.94747746
test_04.wav,220.96,0.76737803
test_04.wav,221.0,0.8088983
test_04.wav,221.04,0.8329414
test_04.wav,221.08,0.85714597
test_04.wav,221.12,0.79176617
test_04.wav,221.16,0.75915444
test_04.wav,221.2,0.7497897
test_04.wav,221.24,0.72876894
test_04.wav,221.28,0.70916975
test_04.wav,221.32,0.67866665
test_04.wav,221.36,0.6165941
test_04.wav,221.4,0.5828951
test_04.wav,221.44,0.5998858
test_04.wav,221.48,0.55708176
test_04.wav,221.52,0.50506335
test_04.wav,221.56,0.44879472
test_04.wav,221.6,0.34091622
test_04.wav,221.64,0.25667873
test_04.wav,221.68,0.20705006
test_04.wav,221.72,0.08926107
test_04.wav,221.76,-0.00079045445
test_04.wav,221.8,-0.09263387
test_04.wav,221.84,-0.16761507
test_04.wav,221.88,-0.14146869
test_04.wav,221.92,-0.17644235
test_04.wav,221.96,-0.33387336
test_04.wav,222.0,-0.40995818
test_04.wav,222.04,-0.5079151
test_04.wav,222.08,-0.5726776
test_04.wav,222.12,-0.6191156
test_04.wav,222.16,-0.63559836
test_04.wav,222.2,-0.6401112
test_04.wav,222.24,-0.62470627
test_04.wav,222.28,-0.62270164
test_04.wav,222.32,-0.6326932
test_04.wav,222.36,-0.63436145
test_04.wav,222.4,-0.6678449
test_04.wav,222.44,-0.6069918
test_04.wav,222.48,-0.54640377
test_04.wav,222.52,-0.38001776
test_04.wav,222.56,-0.33153617
test_04.wav,222.6,-0.49673963
test_04.wav,222.64,-0.581722
test_04.wav,222.68,-0.5745061
test_04.wav,222.72,-0.5687205
test_04.wav,222.76,-0.44874054
test_04.wav,222.8,-0.23754047
test_04.wav,222.84,-0.006334562
test_04.wav,222.88,0.13500755
test_04.wav,222.92,0.23771892
test_04.wav,222.96,0.29607046
test_04.wav,223.0,0.3391796
test_04.wav,223.04,0.36300972
test_04.wav,223.08,0.6041436
test_04.wav,223.12,0.62264013
test_04.wav,223.16,0.5186728
test_04.wav,223.2,0.45672402
test_04.wav,223.24,0.46593338
test_04.wav,223.28,0.5423826
test_04.wav,223.32,0.49576357
test_04.wav,223.36,0.4677262
test_04.wav,223.4,0.46893468
test_04.wav,223.44,0.4433555
test_04.wav,223.48,0.44298553
test_04.wav,223.52,0.440146
test_04.wav,223.56,0.41374823
test_04.wav,223.6,0.4143895
test_04.wav,223.64,0.35859653
test_04.wav,223.68,0.33239317
test_04.wav,223.72,0.22883084
test_04.wav,223.76,0.24734882
test_04.wav,223.8,0.22793546
test_04.wav,223.84,0.16165543
test_04.wav,223.88,0.1151111
test_04.wav,223.92,0.035225272
test_04.wav,223.96,-0.043554
test_04.wav,224.0,0.31475502
test_04.wav,224.04,0.4041657
test_04.wav,224.08,0.37265307
test_04.wav,224.12,0.30306423
test_04.wav,224.16,0.22969483
test_04.wav,224.2,0.23439407
test_04.wav,224.24,0.23905
test_04.wav,224.28,0.30637255
test_04.wav,224.32,0.45419055
test_04.wav,224.36,0.4348942
test_04.wav,224.4,0.4953185
test_04.wav,224.44,0.47236466
test_04.wav,224.48,0.5006076
test_04.wav,224.52,0.3512876
test_04.wav,224.56,0.2550829
test_04.wav,224.6,0.18454103
test_04.wav,224.64,0.2565171
test_04.wav,224.68,0.27849108
test_04.wav,224.72,0.16842932
test_04.wav,224.76,0.14007087
test_04.wav,224.8,0.11381964
test_04.wav,224.84,0.087098494
test_04.wav,224.88,0.11831047
test_04.wav,224.92,0.11126384
test_04.wav,224.96,0.070751354
test_04.wav,225.0,-0.024108542
test_04.wav,225.04,-0.14088225
test_04.wav,225.08,-0.26480454
test_04.wav,225.12,-0.3764701
test_04.wav,225.16,-0.37135872
test_04.wav,225.2,-0.47792476
test_04.wav,225.24,-0.60714936
test_04.wav,225.28,-0.66886
test_04.wav,225.32,-0.7073833
test_04.wav,225.36,-0.6832104
test_04.wav,225.4,-0.78265846
test_04.wav,225.44,-0.8587282
test_04.wav,225.48,-0.91210306
test_04.wav,225.52,-0.97137594
test_04.wav,225.56,-1.0231961
test_04.wav,225.6,-1.0455785
test_04.wav,225.64,-1.0581039
test_04.wav,225.68,-1.0634183
test_04.wav,225.72,-1.1504447
test_04.wav,225.76,-1.2719244
test_04.wav,225.8,-1.3582774
test_04.wav,225.84,-1.4026637
test_04.wav,225.88,-1.5221657
test_04.wav,225.92,-1.5440903
test_04.wav,225.96,-1.5932517
test_04.wav,226.0,-1.62391
test_04.wav,226.04,-1.6370778
test_04.wav,226.08,-1.7218581
test_04.wav,226.12,-1.8354027
test_04.wav,226.16,-1.8890736
test_04.wav,226.2,-1.8511438
test_04.wav,226.24,-1.7896404
test_04.wav,226.28,-1.7859418
test_04.wav,226.32,-1.8300887
test_04.wav,226.36,-1.7915647
test_04.wav,226.4,-1.8530653
test_04.wav,226.44,-1.7929742
test_04.wav,226.48,-1.8113284
test_04.wav,226.52,-1.7332835
test_04.wav,226.56,-1.7194004
test_04.wav,226.6,-1.7923558
test_04.wav,226.64,-1.6653936
test_04.wav,226.68,-1.5621722
test_04.wav,226.72,-1.5324512
test_04.wav,226.76,-1.4483149
test_04.wav,226.8,-1.3829134
test_04.wav,226.84,-1.3885052
test_04.wav,226.88,-1.3575348
test_04.wav,226.92,-1.350992
test_04.wav,226.96,-1.449214
test_04.wav,227.0,-1.5269212
test_04.wav,227.04,-1.6303344
test_04.wav,227.08,-1.5953157
test_04.wav,227.12,-1.5622059
test_04.wav,227.16,-1.5045538
test_04.wav,227.2,-1.6217366
test_04.wav,227.24,-1.517655
test_04.wav,227.28,-1.477078
test_04.wav,227.32,-1.5618509
test_04.wav,227.36,-1.5052485
test_04.wav,227.4,-1.28751
test_04.wav,227.44,-1.0361534
test_04.wav,227.48,-0.72480994
test_04.wav,227.52,-0.42236605
test_04.wav,227.56,-0.06456805
test_04.wav,227.6,0.34854695
test_04.wav,227.64,0.6968302
test_04.wav,227.68,0.9966076
test_04.wav,227.72,1.3677368
test_04.wav,227.76,1.70931
test_04.wav,227.8,1.6137594
test_04.wav,227.84,1.756518
test_04.wav,227.88,1.7490612
test_04.wav,227.92,1.6909078
test_04.wav,227.96,1.5842582
test_04.wav,228.0,1.3894321
test_04.wav,228.04,1.377046
test_04.wav,228.08,1.385221
test_04.wav,228.12,1.3575789
test_04.wav,228.16,1.290013
test_04.wav,228.2,1.2455455
test_04.wav,228.24,1.3609792
test_04.wav,228.28,1.1072997
test_04.wav,228.32,1.0027252
test_04.wav,228.36,1.1117481
test_04.wav,228.4,1.0549766
test_04.wav,228.44,1.0975479
test_04.wav,228.48,0.9068868
test_04.wav,228.52,0.864353
test_04.wav,228.56,0.82065487
test_04.wav,228.6,0.7753072
test_04.wav,228.64,0.8160889
test_04.wav,228.68,0.8451646
test_04.wav,228.72,0.82089025
test_04.wav,228.76,0.8048833
test_04.wav,228.8,0.7916711
test_04.wav,228.84,0.74316484
test_04.wav,228.88,0.7287267
test_04.wav,228.92,0.6771191
test_04.wav,228.96,0.6241521
test_04.wav,229.0,0.54612046
test_04.wav,229.04,0.49697995
test_04.wav,229.08,0.52742046
test_04.wav,229.12,0.60485566
test_04.wav,229.16,0.6681977
test_04.wav,229.2,0.5571168
test_04.wav,229.24,0.46601292
test_04.wav,229.28,0.34659863
test_04.wav,229.32,0.29963195
test_04.wav,229.36,0.29143763
test_04.wav,229.4,0.33094242
test_04.wav,229.44,0.35121152
test_04.wav,229.48,0.3657373
test_04.wav,229.52,0.2527958
test_04.wav,229.56,0.15287066
test_04.wav,229.6,0.08790288
test_04.wav,229.64,0.1447046
test_04.wav,229.68,0.15083629
test_04.wav,229.72,0.032821637
test_04.wav,229.76,-0.041390676
test_04.wav,229.8,-0.108553626
test_04.wav,229.84,-0.14431919
test_04.wav,229.88,-0.10898783
test_04.wav,229.92,-0.16397125
test_04.wav,229.96,-0.18765259
test_04.wav,230.0,-0.25415996
test_04.wav,230.04,-0.30514786
test_04.wav,230.08,-0.34278074
test_04.wav,230.12,-0.37860274
test_04.wav,230.16,-0.40054986
test_04.wav,230.2,-0.42373848
test_04.wav,230.24,-0.4364792
test_04.wav,230.28,-0.43255398
test_04.wav,230.32,-0.4900862
test_04.wav,230.36,-0.47793177
test_04.wav,230.4,-0.4856352
test_04.wav,230.44,-0.5296229
test_04.wav,230.48,-0.5605206
test_04.wav,230.52,-0.58832055
test_04.wav,230.56,-0.61862564
test_04.wav,230.6,-0.55842286
test_04.wav,230.64,-0.6376552
test_04.wav,230.68,-0.6922016
test_04.wav,230.72,-0.66212815
test_04.wav,230.76,-0.44704545
test_04.wav,230.8,-0.15192121
test_04.wav,230.84,0.10973326
test_04.wav,230.88,0.34049535
test_04.wav,230.92,0.5908335
test_04.wav,230.96,0.7224071
test_04.wav,231.0,0.77206165
test_04.wav,231.04,0.839926
test_04.wav,231.08,1.0836059
test_04.wav,231.12,1.0090154
test_04.wav,231.16,0.97116214
test_04.wav,231.2,0.9391749
test_04.wav,231.24,1.050268
test_04.wav,231.28,1.0658537
test_04.wav,231.32,1.0887847
test_04.wav,231.36,1.0777731
test_04.wav,231.4,1.097778
test_04.wav,231.44,1.0759114
test_04.wav,231.48,0.9767101
test_04.wav,231.52,0.965055
test_04.wav,231.56,0.8399491
test_04.wav,231.6,0.9106278
test_04.wav,231.64,0.81890655
test_04.wav,231.68,0.784385
test_04.wav,231.72,0.65704757
test_04.wav,231.76,0.622483
test_04.wav,231.8,0.54563135
test_04.wav,231.84,0.538588
test_04.wav,231.88,0.5403516
test_04.wav,231.92,0.47789776
test_04.wav,231.96,0.46085525
test_04.wav,232.0,0.4478147
test_04.wav,232.04,0.33945146
test_04.wav,232.08,0.34018484
test_04.wav,232.12,0.26660275
test_04.wav,232.16,0.19914974
test_04.wav,232.2,0.18828534
test_04.wav,232.24,0.1729636
test_04.wav,232.28,0.080235004
test_04.wav,232.32,0.04220605
test_04.wav,232.36,0.012002696
test_04.wav,232.4,-0.010734866
test_04.wav,232.44,-0.014819533
test_04.wav,232.48,-0.008730164
test_04.wav,232.52,0.013228468
test_04.wav,232.56,0.020709405
test_04.wav,232.6,0.045982987
test_04.wav,232.64,-0.017148798
test_04.wav,232.68,0.08270758
test_04.wav,232.72,0.106390715
test_04.wav,232.76,0.040745646
test_04.wav,232.8,-0.042059436
test_04.wav,232.84,-0.038168963
test_04.wav,232.88,-0.13199453
test_04.wav,232.92,-0.08579496
test_04.wav,232.96,-0.13746472
test_04.wav,233.0,-0.2428388
test_04.wav,233.04,-0.26163387
test_04.wav,233.08,-0.2554951
test_04.wav,233.12,-0.27402824
test_04.wav,233.16,-0.28055117
test_04.wav,233.2,-0.2994494
test_04.wav,233.24,-0.31013444
test_04.wav,233.28,-0.35668826
test_04.wav,233.32,-0.34248075
test_04.wav,233.36,-0.34828177
test_04.wav,233.4,-0.37402645
test_04.wav,233.44,-0.3708274
test_04.wav,233.48,-0.38509881
test_04.wav,233.52,-0.39030978
test_04.wav,233.56,-0.41793275
test_04.wav,233.6,-0.4301788
test_04.wav,233.64,-0.49952453
test_04.wav,233.68,-0.5805621
test_04.wav,233.72,-0.6695924
test_04.wav,233.76,-0.73273736
test_04.wav,233.8,-0.78616226
test_04.wav,233.84,-0.80630744
test_04.wav,233.88,-0.7953048
test_04.wav,233.92,-0.8591646
test_04.wav,233.96,-0.81847227
test_04.wav,234.0,-0.9097531
test_04.wav,234.04,-0.98198295
test_04.wav,234.08,-1.0028123
test_04.wav,234.12,-1.0258932
test_04.wav,234.16,-1.0481235
test_04.wav,234.2,-1.0353009
test_04.wav,234.24,-1.0619208
test_04.wav,234.28,-1.1137818
test_04.wav,234.32,-1.1317356
test_04.wav,234.36,-1.0840211
test_04.wav,234.4,-0.9635342
test_04.wav,234.44,-0.75499356
test_04.wav,234.48,-0.48323184
test_04.wav,234.52,-0.21260495
test_04.wav,234.56,-0.02381385
test_04.wav,234.6,0.14946872
test_04.wav,234.64,0.29516363
test_04.wav,234.68,0.41481075
test_04.wav,234.72,0.55134976
test_04.wav,234.76,0.67735654
test_04.wav,234.8,0.82859087
test_04.wav,234.84,1.0287193
test_04.wav,234.88,1.184638
test_04.wav,234.92,1.2994319
test_04.wav,234.96,1.459741
test_04.wav,235.0,1.6015583
test_04.wav,235.04,1.7437626
test_04.wav,235.08,1.8859252
test_04.wav,235.12,2.0338676
test_04.wav,235.16,2.1492412
test_04.wav,235.2,2.260175
test_04.wav,235.24,2.2282615
test_04.wav,235.28,2.304722
test_04.wav,235.32,2.2603154
test_04.wav,235.36,2.265939
test_04.wav,235.4,2.2136068
test_04.wav,235.44,2.2974267
test_04.wav,235.48,2.1678607
test_04.wav,235.52,2.187053
test_04.wav,235.56,2.0613325
test_04.wav,235.6,2.057614
test_04.wav,235.64,2.0849168
test_04.wav,235.68,2.0786772
test_04.wav,235.72,1.8798794
test_04.wav,235.76,1.8420118
test_04.wav,235.8,1.8220099
test_04.wav,235.84,1.7562102
test_04.wav,235.88,1.7241007
test_04.wav,235.92,1.713122
test_04.wav,235.96,1.6760619
test_04.wav,236.0,1.629124
test_04.wav,236.04,1.5641292
test_04.wav,236.08,1.6758
test_04.wav,236.12,1.67135
test_04.wav,236.16,1.5660838
test_04.wav,236.2,1.4416097
test_04.wav,236.24,1.3005687
test_04.wav,236.28,1.2311685
test_04.wav,236.32,1.0715028
test_04.wav,236.36,0.903131
test_04.wav,236.4,0.7716031
test_04.wav,236.44,0.7709856
test_04.wav,236.48,0.7917664
test_04.wav,236.52,0.8498689
test_04.wav,236.56,0.89992565
test_04.wav,236.6,0.9419439
test_04.wav,236.64,0.96702814
test_04.wav,236.68,0.9842707
test_04.wav,236.72,1.0297858
test_04.wav,236.76,1.0590253
test_04.wav,236.8,0.9868848
test_04.wav,236.84,1.0058829
test_04.wav,236.88,0.99943876
test_04.wav,236.92,1.0485052
test_04.wav,236.96,1.0166587
test_04.wav,237.0,0.98273534
test_04.wav,237.04,0.9448227
test_04.wav,237.08,0.92879736
test_04.wav,237.12,0.90024185
test_04.wav,237.16,0.86527884
test_04.wav,237.2,0.8009346
test_04.wav,237.24,0.8709328
test_04.wav,237.28,0.8942746
test_04.wav,237.32,0.91959393
test_04.wav,237.36,0.8607404
test_04.wav,237.4,0.8321622
test_04.wav,237.44,0.72359693
test_04.wav,237.48,0.6561313
test_04.wav,237.52,0.6037413
test_04.wav,237.56,0.5429246
test_04.wav,237.6,0.49118912
test_04.wav,237.64,0.48167193
test_04.wav,237.68,0.43266374
test_04.wav,237.72,0.38582858
test_04.wav,237.76,0.33466
test_04.wav,237.8,0.22046064
test_04.wav,237.84,0.3090939
test_04.wav,237.88,0.36889046
test_04.wav,237.92,0.42369238
test_04.wav,237.96,0.40056446
test_04.wav,238.0,0.3830952
test_04.wav,238.04,0.3529104
test_04.wav,238.08,0.3403732
test_04.wav,238.12,0.33553544
test_04.wav,238.16,0.26876435
test_04.wav,238.2,0.2561767
test_04.wav,238.24,0.21666022
test_04.wav,238.28,0.15211011
test_04.wav,238.32,0.20452492
test_04.wav,238.36,0.22516961
test_04.wav,238.4,0.13485174
test_04.wav,238.44,0.019862154
test_04.wav,238.48,-0.05180158
test_04.wav,238.52,-0.107621215
test_04.wav,238.56,-0.16799332
test_04.wav,238.6,-0.21767466
test_04.wav,238.64,-0.25224853
test_04.wav,238.68,-0.30519757
test_04.wav,238.72,-0.3344361
test_04.wav,238.76,-0.45285767
test_04.wav,238.8,-0.390368
test_04.wav,238.84,-0.45491162
test_04.wav,238.88,-0.4561409
test_04.wav,238.92,-0.5036116
test_04.wav,238.96,-0.40230304
test_04.wav,239.0,-0.30207783
test_04.wav,239.04,-0.23649444
test_04.wav,239.08,-0.17231838
test_04.wav,239.12,-0.070120804
test_04.wav,239.16,0.020306582
test_04.wav,239.2,0.14083369
test_04.wav,239.24,0.31151962
test_04.wav,239.28,0.24473764
test_04.wav,239.32,0.1629671
test_04.wav,239.36,0.19223
test_04.wav,239.4,0.16940795
test_04.wav,239.44,0.14988847
test_04.wav,239.48,0.16623652
test_04.wav,239.52,0.07110912
test_04.wav,239.56,0.0034131801
test_04.wav,239.6,0.032230746
test_04.wav,239.64,0.042334896
test_04.wav,239.68,0.06496919
test_04.wav,239.72,0.110848404
test_04.wav,239.76,0.08864684
test_04.wav,239.8,0.019414077
test_04.wav,239.84,-0.03488632
test_04.wav,239.88,-0.05458011
test_04.wav,239.92,-0.0054492555
test_04.wav,239.96,-0.005452355
test_05.wav,0.0,0.19717951
test_05.wav,0.04,0.5277308
test_05.wav,0.08,0.7464084
test_05.wav,0.12,0.7609823
test_05.wav,0.16,0.65319586
test_05.wav,0.2,0.5456278
test_05.wav,0.24,0.4898051
test_05.wav,0.28,0.51582897
test_05.wav,0.32,0.5536037
test_05.wav,0.36,0.5941006
test_05.wav,0.4,0.64359075
test_05.wav,0.44,0.69316864
test_05.wav,0.48,0.75334126
test_05.wav,0.52,0.8013513
test_05.wav,0.56,0.8582504
test_05.wav,0.6,0.8811047
test_05.wav,0.64,0.9143081
test_05.wav,0.68,0.9396955
test_05.wav,0.72,0.9460038
test_05.wav,0.76,0.9880214
test_05.wav,0.8,1.0152102
test_05.wav,0.84,1.0243763
test_05.wav,0.88,1.0791255
test_05.wav,0.92,1.0965698
test_05.wav,0.96,1.0843354
test_05.wav,1.0,1.1309416
test_05.wav,1.04,1.1192967
test_05.wav,1.08,1.1333462
test_05.wav,1.12,1.1245583
test_05.wav,1.16,1.1082895
test_05.wav,1.2,1.1144311
test_05.wav,1.24,1.1434172
test_05.wav,1.28,1.2975657
test_05.wav,1.32,1.3352118
test_05.wav,1.36,1.4263189
test_05.wav,1.4,1.5563287
test_05.wav,1.44,1.7068695
test_05.wav,1.48,1.8331555
test_05.wav,1.52,1.9509622
test_05.wav,1.56,2.057762
test_05.wav,1.6,2.1535876
test_05.wav,1.64,2.2519999
test_05.wav,1.68,2.3568175
test_05.wav,1.72,2.4615095
test_05.wav,1.76,2.580093
test_05.wav,1.8,2.6793194
